,BTC,ETH,SP500,NASDAQ,VIX,GOLD,DXY,US10Y
Ticker,BTC-USD,ETH-USD,^GSPC,^NDX,^VIX,GC=F,DX-Y.NYB,^TNX
Date,,,,,,,,
2016-05-05,0.0028032456633388632,,-0.00023903669279415213,-0.0005868557066952705,-0.008760969281850628,-0.0014933192222766592,0.006418490981000346,-0.02095803693293745
2016-05-06,0.02562337748220021,,0.0031696105535526063,0.004789541518896495,-0.07774070131773061,0.016769101438875392,0.0011722771249750468,0.018151414200784387
2016-05-07,-0.0023242375185406018,,,,,,,
2016-05-08,2.6155527757670403e-05,,,,,,,
2016-05-09,0.0042109578579271325,,,,,,,
2016-05-10,-0.021041470263289737,,0.012406365236037333,0.013910365116966535,-0.06669134515693034,-0.0013441007533533627,0.0014858778772294016,0.0
2016-05-11,0.004057024567579209,,-0.009607522877868724,-0.009359859986776594,0.07489370751630657,0.008430186756368665,-0.004997099539750637,-0.013154322960912077
2016-05-12,0.004491484985559609,,-0.00016947926796424465,-0.004186601201758182,-0.019244562198597173,-0.003379253258223161,0.003404979842018371,0.011448311165276222
2016-05-13,0.001985911166300505,,-0.008514434161752484,-0.003755832132262536,0.04279091656292303,0.0012587331847161139,0.004980155678039542,-0.030042655930050836
2016-05-14,2.143133023365203e-06,,,,,,,
2016-05-15,0.004154456691545624,,,,,,,
2016-05-16,-0.007469340532431954,,,,,,,
2016-05-17,-0.0008370650055065897,,-0.009455863552162807,-0.013310470076017827,0.058859922270753685,0.00219636641841862,-0.00021147041931596778,0.003416815859853149
2016-05-18,0.0018405921427778833,,0.00020515768640127935,0.003618593431569785,0.024112851026890914,-0.00196086191362997,0.005589834368913741,0.0665263405380083
2016-05-19,-0.035609688044568585,,-0.0037135945227206248,-0.0052346778843400926,0.02354508503780745,-0.015428132082826979,0.0022062212178620283,-0.018792481306100086
2016-05-20,0.008988122730631124,,0.006001459222804671,0.010905203048781046,-0.07170848700647808,-0.0014361502311578814,0.00020982836621039964,0.002165647026915614
2016-05-21,0.0011559189106849438,,,,,,,
2016-05-22,-0.008759131625917297,,,,,,,
2016-05-23,0.010938696675652637,,,,,,,
2016-05-24,0.004102724435104247,,0.013588637533990108,0.02027473772606064,-0.09265880590135783,-0.01790366465212703,0.0035639066281177747,0.011360635194033067
2016-05-25,0.0080797499085015,,0.006950529651583447,0.00720356071857406,-0.03672732445486481,-0.004403876274423123,-0.0023046440413680433,0.0058997421192534755
2016-05-26,0.00838338224035434,,-0.0002104660499285901,0.0025723537994495863,-0.03439777943419582,-0.002782801311324475,-0.0018895691990817509,-0.02545496283036009
2016-05-27,0.04333640303418643,,0.004277694939439437,0.005461949721210345,-0.023353258465272583,-0.005176827942159796,0.0036708676560930856,0.015242536729015863
2016-05-28,0.11287657646153539,,,,,,,
2016-05-29,-0.007208408249862471,,,,,,,
2016-05-30,0.014397124792801783,,,,,,,
2016-05-31,-0.0046524887371504585,,,,,,,
2016-06-01,0.010360414042520567,,0.001134398653926189,-0.0008448318532427332,0.0007044895745281789,-0.002390098246246816,-0.004494392813408037,0.006521743161993707
2016-06-02,0.0019574102710910157,,0.002820696166986195,0.0024924883332675535,-0.04096869707048888,-0.0017342990864130377,0.0010469949221367314,-0.019141939207628852
2016-06-03,0.05641478580218467,,-0.002916062236694851,-0.004769331994802628,-0.011808243858455967,0.024736904788247527,-0.016140429602271262,-0.06090074694021405
2016-06-04,0.006187873623703142,,,,,,,
2016-06-05,0.003920876676725658,,,,,,,
2016-06-06,0.018199331047312053,,,,,,,
2016-06-07,-0.015385797185729206,,0.001288615629197613,-0.002332714560359115,0.028882915670721605,-0.00016066787650068854,-0.0007457486477030241,-0.005820732468514305
2016-06-08,0.008716773544990978,,0.0033041019719547236,0.0016693103265647304,0.0021329359561023946,0.012299511303834583,-0.0025611527766719023,-0.004094822118973151
2016-06-09,-0.012133965657505163,,-0.0017192355978938075,-0.001757923688186741,0.03900218667288067,0.008221312981124862,0.005434529335946221,-0.015357669546431573
2016-06-10,0.004930078348693751,,-0.009217532410166119,-0.011509294500684332,0.1512190030101828,0.002516177827683463,0.005299429552204275,-0.024707426938319507
2016-06-11,0.04942247784544362,,,,,,,
2016-06-12,0.10334540197584181,,,,,,,
2016-06-13,0.04588794913443161,,,,,,,
2016-06-14,-0.02707767672920061,,-0.0018005050719719037,0.0004860919736675868,-0.022667926025283062,0.0009338142093947642,0.005916525970813431,-0.0030989268331943778
2016-06-15,0.012912921843862118,,-0.0018424090638101951,-0.00348645555927314,-0.017717029159386808,0.00015561424958520132,-0.0033765959408623117,-0.009354596543500633
2016-06-16,0.09843663970118603,,0.0031280931110455722,0.003332728581943971,-0.03898233623961898,0.007978605910287052,-0.00042288736715235625,-0.020253822710215565
2016-06-17,-0.02296667978803112,,-0.003263284144608922,-0.011331478912190905,0.002062868574259218,-0.0027814092101873097,-0.0038139744578037384,0.033944188667049235
2016-06-18,0.009724105855091677,,,,,,,
2016-06-19,0.00993952443153728,,,,,,,
2016-06-20,-0.03538659489137982,,,,,,,
2016-06-21,-0.10062637470045903,,0.002708390604209703,0.0030044059301182757,0.005970096530745827,-0.015231694595499006,0.0043702679877142,0.016038401256581982
2016-06-22,-0.11183281125116834,,-0.00165292899657585,-0.001966386248301023,0.13589604730786817,-0.001969667763047546,-0.003195863226924869,-0.0070964721418392916
2016-06-23,0.04567816659395928,,0.013275567071955107,0.014145527801505534,-0.20477294527327577,-0.0053772460418744,-0.0020293992695974007,0.03154468413880009
2016-06-24,0.06412308826311645,,-0.03658079280558263,-0.0415405420518119,0.40101076664394847,0.045568126625119755,0.02032029080443867,-0.09651848112678445
2016-06-25,-0.0002646158768267041,,,,,,,
2016-06-26,-0.05525740531723876,,,,,,,
2016-06-27,0.04034047275833968,,,,,,,
2016-06-28,-0.012707228240071165,,0.01761412160408792,0.021061886570006336,-0.24059048091246807,-0.005459071134537385,-0.003008466547852222,0.0006846474210922622
2016-06-29,-0.01105149439629652,,0.016889242971253916,0.01716234237233189,-0.11938435370313932,0.006517130786711063,-0.004999524686403345,0.010891892988475585
2016-06-30,0.05094960079975523,,0.013473863149466128,0.012060566379209662,-0.06261724695801948,-0.004163045711473091,0.0038560076357538795,0.007419957866699721
2016-07-01,0.004384970078765935,,0.0019467062930320223,0.004460688272276441,-0.05659402421917195,0.013784954775413433,-0.005109744278249496,-0.021740030654960666
2016-07-02,0.03972412820578125,,,,,,,
2016-07-03,-0.06614146528546334,,,,,,,
2016-07-04,0.03725008160035872,,,,,,,
2016-07-05,-0.01925050808487774,,,,,,,
2016-07-06,0.009946948982912429,,0.0053386870582759595,0.007667676041402016,-0.04060806044942412,0.006247034498575354,-0.0011444688633726558,0.013081586871639735
2016-07-07,-0.055814131448865864,,-0.0008719578867330009,0.0033421896451000933,-0.01345914041703677,-0.0035229752607092743,0.0028068449564303006,0.001442983138644784
2016-07-08,0.039728728712684167,,0.0151381865659924,0.015305204136645953,-0.1117040195365115,-0.0025766569730396745,-0.00031146528348623256,-0.015256313552702712
2016-07-09,-0.023626432892050374,,,,,,,
2016-07-10,-0.002460990247984299,,,,,,,
2016-07-11,-0.0026229218977028494,,,,,,,
2016-07-12,0.025747344854117726,,0.006984842307345719,0.00501514418725623,0.0007382967353085246,-0.015544565429065389,-0.0013470521904187652,0.053626689551914
2016-07-13,-0.015288944121917827,,0.00013475867498170382,-0.0025898191958321627,-0.03836500782895798,0.006202186015081687,-0.0022838296703649747,-0.030193475148148383
2016-07-14,0.005500751056055478,,0.005245422801696999,0.006705840941426418,-0.017015125885264937,-0.00830312978492063,-0.0014560521285587975,0.042020161288913775
2016-07-15,0.007836069201630321,,-0.0009293790598711438,-0.001450016370075497,-0.011769427333191387,-0.003612050537102661,0.00519050257500542,0.04032544048968694
2016-07-16,-0.0037582138956780797,,,,,,,
2016-07-17,0.02789554519918658,,,,,,,
2016-07-18,-0.009394022492954113,,,,,,,
2016-07-19,-0.00035959849243671893,,-0.0014362045004153862,-0.0035564304693374003,-0.0385135117017342,0.0023308973728481423,0.005061789554780938,-0.018442522107569553
2016-07-20,-0.01072666729204274,,0.004261208315763991,0.011645404911771306,-0.01684958171345754,-0.009583857031749085,0.0015443390094770288,0.014021946951705963
2016-07-21,-0.0010114604291151619,,-0.003619069856524976,-0.002188292969985723,0.0791926720138149,0.008832542195506029,-0.002059701566324724,-0.009539013645775878
2016-07-22,-0.0218808756405852,,0.004543626789510244,0.004090979809152854,-0.05817466498784901,-0.005577361821546027,0.004833672369621285,0.003189792214479569
2016-07-23,0.007559530760042644,,,,,,,
2016-07-24,0.00870109451418649,,,,,,,
2016-07-25,-0.010929235856856501,,,,,,,
2016-07-26,-0.0035424219096129757,,0.0003227321607194127,0.0013235514896648313,0.013889135668433597,0.0010605321779994731,-0.0013370765721242867,-0.00510531827205114
2016-07-27,0.0039322038437801,,-0.001199260946808637,0.006564301584254056,-0.017001975703382886,0.0044573976096106815,-0.0011328007652736804,-0.031191598734387007
2016-07-28,0.0010432110288771566,,0.001604920448092453,0.003932454803564708,-0.00861059377621103,0.004287548927691639,-0.0031993957475776554,-0.0026437216133881306
2016-07-29,0.002983220215594417,,0.0016299801176578648,0.001866306091048046,-0.06916137992441954,0.012456768592093142,-0.012586623808953727,-0.035706112256820036
2016-07-30,-0.0029648642255801294,,,,,,,
2016-07-31,-0.04746581641342204,,,,,,,
2016-08-01,-0.029912482748605147,,,,,,,
2016-08-02,-0.10203010339079038,,-0.006381940812667669,-0.007773993004974763,0.07209632897453477,0.009573679254285983,-0.006814531139105087,0.027037512110479132
2016-08-03,0.033922473824015205,,0.0031290427160710972,0.0031988292254713645,-0.03889169044179689,-0.006101874347359719,0.0052460514061259105,0.0032478849253185682
2016-08-04,0.020852690662256746,,0.00021254929948908707,0.0020003889989443024,-0.03481360946436234,0.001989078130412177,0.0020907866486920583,-0.0256171862820135
2016-08-05,-0.005628873840730598,,0.00856669728938006,0.00994235831799826,-0.08657227504660032,-0.016622543470037807,0.004480343987716962,0.05122675546622887
2016-08-06,0.02190447893396618,,,,,,,
2016-08-07,0.008322149488365755,,,,,,,
2016-08-08,-0.002764089776312475,,,,,,,
2016-08-09,-0.005518912614127954,,0.00038971798655598234,0.002298373089949902,0.013817132466701737,0.004190977197581718,-0.0022847784226374644,-0.024297863384135705
2016-08-10,0.007292153979075189,,-0.0028687970634882847,-0.002580580295087638,0.03290050792937694,0.003950401091376265,-0.005525727183486929,-0.023576740074540446
2016-08-11,-0.005050762660932431,,0.004723415102443644,0.004155747053236688,-0.031186672237139078,-0.0013399203995291173,0.0021930882596047224,0.04153745247657995
2016-08-12,-0.0026531875140320326,,-0.0007963633869140575,0.0007845716294561756,-0.011192550046500696,-0.005003147538014941,-0.0014615243055734713,-0.03756916545581378
2016-08-13,-0.003360209928904319,,,,,,,
2016-08-14,-0.0261506116650263,,,,,,,
2016-08-15,-0.005683403271326991,,,,,,,
2016-08-16,0.017820376550905882,,-0.0054941422164782264,-0.0062197231980818495,0.06791975014042438,0.0075813883174767425,-0.00882262151709567,0.014701448730317347
2016-08-17,-0.00734023893252839,,0.0018668460061555662,0.0017204135167101387,-0.0362505068101687,-0.005792418519633738,-0.0007387441002441978,-0.00956334088950526
2016-08-18,0.001920622984812707,,0.002197201696382422,0.0006719236094373888,-0.06437440456389017,0.006310574643693422,-0.005929682178755231,-0.016144991395151933
2016-08-19,0.0022818636847428365,,-0.0014413095687681864,-0.0005283591453681805,-0.007905192750934193,-0.008024955279562044,0.003710169765755092,0.02697654697497123
2016-08-20,0.010484628874761412,,,,,,,
2016-08-21,-0.0006690222291649347,,,,,,,
2016-08-22,0.00932322350619505,,,,,,,
2016-08-23,-0.005705201028606711,,0.001949867178361733,0.002060846396326825,0.008924980470093992,0.0021655719125730603,0.00021161824599503278,0.009055649807251105
2016-08-24,-0.00555687158466975,,-0.005254055259671874,-0.00728806696683318,0.08289681536635139,-0.012157711605415717,0.002640893074319124,0.0038560728910242374
2016-08-25,-0.004181594516967547,,-0.001366160396645455,-0.0016863955673013249,0.013294162237876155,-0.003252072314533185,-0.00021106006322891812,0.011479722026722965
2016-08-26,0.0032659352920632904,,-0.001580064238713279,0.0017281439252520294,0.0014662395797748562,0.0010599822517309905,0.00840609202466939,0.03611847662643461
2016-08-27,-0.016882788233942674,,,,,,,
2016-08-28,0.006932640596471534,,,,,,,
2016-08-29,0.00033972840024976483,,,,,,,
2016-08-30,0.005897840381638802,,-0.001955591407122778,-0.003156578974857831,0.01381451814843274,-0.008502346327262383,0.004905308679849279,0.002551064944376597
2016-08-31,-0.0035230737927989374,,-0.0023786911055626065,-0.0010349658340769333,0.022608362435316418,-0.003666029312143101,-0.00031245284514184476,-0.001274756994031668
2016-09-01,-0.005522013463223132,,-4.138538941144249e-05,0.002698096990369278,0.0044609342968024756,0.004047141416004483,-0.0038607563030241643,0.0012747569940317405
2016-09-02,0.005634962090118573,,0.004192241599034617,0.003088969779984047,-0.1179685170487856,0.007516282350036655,0.0024016690811514527,0.016424818771574
2016-09-03,0.03864166859006237,,,,,,,
2016-09-04,0.017271891548303744,,,,,,,
2016-09-05,-0.003363902032143534,,,,,,,
2016-09-06,0.006320259493133727,,,,,,,
2016-09-07,0.0067071261444615286,,-0.00014639593829345095,0.0004864936945523442,-0.006677894369882704,-0.003786599503307889,0.0014753864047256345,-0.0012970003480701684
2016-09-08,0.01897446284342963,,-0.0022254881924702883,-0.005782554189839192,0.04663426995405139,-0.005594732975239715,0.000736877717550456,0.04752243300967474
2016-09-09,-0.00553158577042357,,-0.024827742410836417,-0.025821780243491126,0.3356725381547387,-0.005024625803116637,0.0032567929878566998,0.034066549975158344
2016-09-10,0.0010397382473276812,,,,,,,
2016-09-11,-0.027297413260301932,,,,,,,
2016-09-12,0.0025087001024223436,,,,,,,
2016-09-13,0.0016395239549115224,,-0.014941748278210834,-0.008811610044260865,0.16334315944743963,-0.0015151518050107637,0.005557596134175342,0.03641031476623714
2016-09-14,0.0023657090055393985,,-0.0005878493998128358,0.004902360892332677,0.016115881443765686,0.0018935813270292768,-0.0031419739275006416,-0.0262942156221677
2016-09-15,-0.00579551390802684,,0.01005851644943989,0.015438348193811215,-0.10695435003365247,-0.006072124918749371,-0.0004196927451278349,0.00825472796404187
2016-09-16,-0.0002998148952037711,,-0.0037794277955721,-0.00038391934700069655,-0.05874751090184277,-0.0058794129797974425,0.008568492217847442,-0.0011750731640354911
2016-09-17,-0.001630748436377438,,,,,,,
2016-09-18,0.006398819300182159,,,,,,,
2016-09-19,-0.0010614932563648425,,,,,,,
2016-09-20,-0.0015029961233066263,,0.0002990934842341777,0.0019060758206756372,0.02480256524236022,0.00015221618146868613,0.0018763719855374522,-0.0047281508564503225
2016-09-21,-0.018521286090436524,,0.010858000333635954,0.01004873033916528,-0.17981213563989507,0.009997866634651048,-0.003756191607312113,-0.011919081059688098
2016-09-22,-0.0014261435254936741,,0.006478751917642122,0.007718753413565239,-0.1011920823781142,0.010122682135453616,-0.002197758335269344,-0.02181905580268682
2016-09-23,0.010914608078408126,,-0.005753292959718776,-0.006656190397359702,0.022213953283479113,-0.002390256046424515,0.00031431842969134957,-0.010471275262694701
2016-09-24,-0.0003599932414831772,,,,,,,
2016-09-25,-0.0029897562714503566,,,,,,,
2016-09-26,0.011940295680517948,,,,,,,
2016-09-27,-0.0030917504072912475,,0.006423495165298114,0.010231533607023826,-0.10153639009959678,-0.010354179302007023,0.001363092036087075,-0.02098645707336949
2016-09-28,-0.0023750863514084876,,0.005282576603642458,0.0017573554480531791,-0.05572253597621583,-0.004914386241190314,-0.0001048057431308869,0.007044561378851434
2016-09-29,0.001594430381482155,,-0.009365127730081198,-0.007612112545696029,0.12359519090648864,0.0017416435276520423,0.001152019917411439,-0.006402064267956607
2016-09-30,0.006651166765530886,,0.0079363925880277,0.00770034495171315,-0.053473044402402276,-0.006375659049502699,-0.0008377155574161144,0.032230276476490766
2016-10-01,0.006942781023424133,,,,,,,
2016-10-02,-0.005046962251341239,,,,,,,
2016-10-03,0.002029340688839957,,,,,,,
2016-10-04,-0.003156278103337991,,-0.004967881786362002,-0.0014722590123698606,0.004411802746919617,-0.03316418589365621,0.003856811382023722,0.03691795375111466
2016-10-05,0.0037735852395111976,,0.004287486231196994,0.0037546252888226296,-0.048093441042034196,-0.0008691271779573132,0.00010397406340634744,0.01941808177067312
2016-10-06,0.0008323076058103856,,0.0004814438526045025,-0.0007855225520610958,-0.011614502917052018,-0.01224659627455489,0.005498290797254784,0.01503789084365541
2016-10-07,0.0066658822718955795,,-0.0032587874416142044,-0.0019304745564073566,0.04864176137982386,-0.0007203941462396616,-0.0014494983262782067,-0.0034502863957884006
2016-10-08,0.003214616894831762,,,,,,,
2016-10-09,-0.0038126647243284764,,,,,,,
2016-10-10,0.0036285883913862423,,,,,,,
2016-10-11,0.035046199059068035,,-0.012524577697755964,-0.014792824050750636,0.1380056421145688,,,0.020678447439876155
2016-10-12,-0.007641377949793359,,0.0011459322063988205,-0.000470882690898726,0.035181127391220514,-0.0015175310867917425,0.0027597940037891963,0.01074370171510694
2016-10-13,0.0009332355641282225,,-0.0031040764122339942,-0.0034377017249843556,0.04786193691339739,0.003112427756607694,-0.00460387106653091,-0.022754088336770673
2016-10-14,0.005624946282864251,,0.0002015841591211507,0.0011194586801763396,-0.03474898053229599,-0.001515110877577383,0.005114054483977292,0.03171273297010849
2016-10-15,-0.0027083083748717296,,,,,,,
2016-10-16,0.004663039034061375,,,,,,,
2016-10-17,-0.003806910666839414,,,,,,,
2016-10-18,-0.0019308126118640864,,0.00614150560569863,0.009039245753997324,-0.0590835130057463,0.005089088772620536,0.00010217208429854153,-0.009672951224112485
2016-10-19,-0.011730713161854736,,0.0021895721553504997,-0.000642878373207941,-0.058622366840264103,0.005615528957908329,-0.0003064696212594782,0.001713808498847621
2016-10-20,0.0005342972035953977,,-0.0013766711313809553,-0.0008066549925159571,-0.04688357530982252,-0.0018157090665284902,0.0045873666525737935,-0.0028579586748810016
2016-10-21,0.0031194639533134627,,-8.414514015477906e-05,0.0039547295646271885,-0.030271772186730078,0.00023705220583055664,0.00385745336602744,-0.0040149004349584565
2016-10-22,0.037932748741517315,,,,,,,
2016-10-23,-0.00033936153919938793,,,,,,,
2016-10-24,-0.0050502347652334224,,,,,,,
2016-10-25,0.00583679437741284,,-0.0038049574647063588,-0.0037790525856412787,0.033235655111758064,0.00781410055123449,0.0005066422106694892,-0.0028401014219015795
2016-10-26,0.03101697407941272,,-0.001741927921187231,-0.006329025404349824,0.05633256285998624,-0.005597819151719624,-0.000912125403811704,0.018038790056413706
2016-10-27,0.014648070528238745,,-0.0029911959060088668,-0.004978776658679591,0.07571181545711722,0.0024479622887396643,0.002632667991301258,0.029179109641262323
2016-10-28,0.0019420146335618082,,-0.00311314013962507,-0.006401229784268912,0.0526270953086411,0.005976250792452862,-0.005475585789589378,0.0010845848166220766
2016-10-29,0.035367937275241255,,,,,,,
2016-10-30,-0.017813938679665752,,,,,,,
2016-10-31,-0.0012717508386612868,,,,,,,
2016-11-01,0.04029305139626144,,-0.006810019108735079,-0.007175892999738447,0.0842721878245324,0.011650332541120672,-0.007647246274355892,-0.007662839245769206
2016-11-02,0.015008828651200042,,-0.006546884453454001,-0.008432832194086512,0.04013211440512595,0.01573379968826969,-0.003075301498133131,-0.011605561157182939
2016-11-03,-0.07296402147635615,,-0.004433213022609399,-0.010165940510804519,0.13353140496502897,-0.003603111106642254,-0.0024670844890928665,0.007200258869231132
2016-11-04,0.020885316495602286,,-0.0016675202716929607,-0.0039916572840158,0.01928744713309489,0.0009212200167436073,-0.0009267772452427063,-0.016133893018541456
2016-11-05,0.00026025527640044494,,,,,,,
2016-11-06,0.011454947164834677,,,,,,,
2016-11-07,-0.011863106911188161,,,,,,,
2016-11-08,0.009507701949810892,,0.0037648783971575305,0.006512410821670406,0.001602173243248214,-0.003840600616410818,0.0008178474316452193,0.01842872732708341
2016-11-09,0.018735864175560887,,0.011016119879656035,0.004207699523921173,-0.26482190434549113,-0.0006284751409729952,0.006518656080078563,0.10686316457598086
2016-11-10,-0.010757646118391773,,0.001948845716095396,-0.01632896215301546,0.024726510982010494,-0.00559473162911677,0.0029398461457485576,0.02148570352025573
2016-11-11,0.0012249273056294976,,-0.0013989283477976058,0.0010359871494506913,-0.03943781214647326,,,
2016-11-12,-0.015979621136042624,,,,,,,
2016-11-13,-0.004296847536326436,,,,,,,
2016-11-14,0.004250013120779194,,,,,,,
2016-11-15,0.00931509784055172,,0.007452955022089459,0.013189882903259459,-0.07975497278973488,0.002290242195274511,0.0007988201107335815,0.007174933534993817
2016-11-16,0.04476444393221426,,-0.0015835165223759536,0.005817858897167535,0.02584125920615844,-0.0004902963078952605,0.0021934327239695613,-0.006724915100244222
2016-11-17,-0.00433755399513024,,0.004665469361197901,0.007135974604681457,-0.02733822833971066,-0.005656004540798839,0.0047689680077098616,0.023561869030173762
2016-11-18,0.014214767311386753,,-0.00238965136554844,-0.0038506570223897263,-0.03817257239318107,-0.006597962080039653,0.003166748784376302,0.02559238113748953
2016-11-19,4.125311033206099e-05,,,,,,,
2016-11-20,-0.02777656409281962,,,,,,,
2016-11-21,0.011184405960807617,,,,,,,
2016-11-22,0.016234141375310433,,0.002163091103593048,0.003049439934897014,-0.0008054957272058979,0.0011567583114072402,-9.898694682842051e-05,-0.007725311869061303
2016-11-23,-0.009028479985516568,,0.000807698156908801,-0.004107858829219902,0.0016103431532141573,-0.01824976664110634,0.006510785943788135,0.015391501673603286
2016-11-24,-0.005798443042807149,,,,,,,
2016-11-25,0.0018354151713557891,,,,,,,
2016-11-26,-0.00848594966017769,,,,,,,
2016-11-27,-0.004561827647718748,,,,,,,
2016-11-28,0.005147704093007552,,,,,,,
2016-11-29,-0.0002840586693164628,,0.001334402353261901,0.00332776437543279,-0.01919444781833908,-0.0022702983658282566,-0.003955325256032957,-0.007788826718394749
2016-11-30,0.013619341360082256,,-0.0026569305551563936,-0.012887368231851291,0.03278984667081118,-0.01449974532512753,0.005631588207435985,0.0282673997240826
2016-12-01,0.014753367423404079,,-0.003521722966763813,-0.016073826005791114,0.05402772096933585,-0.003336636788437604,-0.004542311378567723,0.03036205525053297
2016-12-02,0.02758985869159421,,0.0003969277200846238,0.0011125849251343927,0.003547374523738657,0.007002548829521464,-0.002675828123790909,-0.02111437532340434
2016-12-03,-0.008765074276257324,,,,,,,
2016-12-04,0.0035170682626715884,,,,,,,
2016-12-05,-0.019800038791605978,,,,,,,
2016-12-06,0.007254480199637271,,0.0034050844688746093,0.0022013167072109582,-0.029254102597901264,-0.00546638231769391,0.0034889979959112543,0.003763259527352625
2016-12-07,0.005100679537056672,,0.013077358744723351,0.013125918136671227,0.035822264281490476,0.006317808507911522,-0.002590620273649366,-0.020662774746845487
2016-12-08,0.0034802886525932436,,0.0021570150168711013,0.0014931324026027084,0.033792440285087585,-0.0044353118287595375,0.008345764538043497,0.016899515219493032
2016-12-09,0.00257062028419703,,0.005921418532969715,0.0075263549213303495,-0.07301317529015335,-0.008930184786370197,0.00493486987970243,0.031748657737476725
2016-12-10,0.002398818851631832,,,,,,,
2016-12-11,-0.006370219326260213,,,,,,,
2016-12-12,0.013364293370413102,,,,,,,
2016-12-13,0.0006011050423324342,,0.00651848320123699,0.01254637518427043,0.006309163024485387,-0.005861622654292204,0.0006931006323756298,0.000806393199392504
2016-12-14,0.0011843354190241068,,-0.008150295461858616,-0.002966328609000164,0.0362833560111711,0.003969028209747736,0.009555322927211006,0.0175794173128401
2016-12-15,-0.004351215826299784,,0.0038757076875535726,0.002473953291911974,-0.030795322307788982,-0.02927123362969974,0.011017488411474825,0.0215482688656266
2016-12-16,0.008725572393616902,,-0.0017521567509802415,-0.0037672230494739194,-0.047227676502983436,0.006628100511391451,-0.001746897865054242,0.00656751851735461
2016-12-17,0.00751651938548553,,,,,,,
2016-12-18,-0.00037809276351838595,,,,,,,
2016-12-19,0.0027588436407261544,,,,,,,
2016-12-20,0.010243612033812419,,0.0036309124011527547,0.0038326223325518805,-0.022453467525084786,-0.007922576650850659,0.001453292177087982,0.010176221752987954
2016-12-21,0.04086418376144389,,-0.0024603857246776667,-0.000987537523398293,-0.015845344672603123,-0.00035359712061060043,-0.0026174633300235137,-0.008603914646406809
2016-12-22,0.035627265068141116,,-0.0018647112223965044,-0.002938295821736165,0.01409713583668367,-0.0020354241577117678,0.000679246032695013,0.0027456261664091947
2016-12-23,0.06433033120214732,,0.0012509325350792359,0.0011402976650653688,0.0008744447656073317,0.002742493412203079,-0.0007762659511826071,-0.003924648110300407
2016-12-24,-0.02544283836463343,,,,,,,
2016-12-25,-0.0029404263277360136,,,,,,,
2016-12-26,0.012670140107804989,,,,,,,
2016-12-27,0.027802640113682216,,,,,,,
2016-12-28,0.04476426663918266,,-0.008391640709771516,-0.00799026079425711,0.07702282346695732,0.0018447543496458321,0.002326988587205086,-0.022490560024042965
2016-12-29,-0.0024869088545919683,,-0.00029334773186837293,-0.0016273449865341863,0.031917609137335934,0.01480992278090006,-0.005632741164337589,-0.011639723481158768
2016-12-30,-0.01267274056710545,,-0.004647834696854234,-0.011175791496872839,0.04889701332632268,-0.005549809897021,-0.002828313349366325,-0.012594071923515512
2016-12-31,0.002602629691136565,,,,,,,
2017-01-01,0.035254245031351175,,,,,,,
2017-01-02,0.0231932356156819,,,,,,,
2017-01-03,0.021389344804024595,,,,,,,
2017-01-04,0.10096034523200412,,0.005705963770549438,0.005255589616191531,-0.08101594125491061,0.0029257608917391607,-0.004953651488066265,0.0008159343829806312
2017-01-05,-0.1305752503587256,,-0.0007709676024811847,0.005602879877985877,-0.0153064469366001,0.013569572279167469,-0.011556296879836272,-0.03485824849310732
2017-01-06,-0.11620924119418051,,0.0035107891805790594,0.008449660163154588,-0.03045040702003253,-0.006633743360060724,0.006871574942644141,0.020895015184038433
2017-01-07,0.007051147530085599,,,,,,,
2017-01-08,0.002872818355796807,,,,,,,
2017-01-09,-0.00922922448476417,,,,,,,
2017-01-10,0.005358747291348979,,0.0,0.0020417399239607906,-0.006073827602679202,0.0005912499106309624,0.0007845624615147682,0.001261838678072336
2017-01-11,-0.154476649076822,,0.0028256423891019514,0.002982545107156401,-0.02022042890204621,0.009580731125187961,-0.002257259468669827,-0.0037903028140048225
2017-01-12,0.03422186501689435,,-0.002147112393729617,-0.001740011980703623,0.024562614735795518,0.002756359087469122,-0.00423375132467081,-0.0038046229049555984
2017-01-13,0.0235150973517181,,0.0018481313951466559,0.003579787476400134,-0.027230529786543247,-0.0030072493432917323,-0.0016787459625126151,0.008015251813025604
2017-01-14,-0.006785261137378217,,,,,,,
2017-01-15,0.00412872890504259,,,,,,,
2017-01-16,0.011777592965049231,,,,,,,
2017-01-17,0.08790389778017536,,,,,,,
2017-01-18,-0.023761878519635897,,0.0017622004698093201,0.0022177515772698704,0.05011312728111235,-0.0005776842959905698,0.005962439086564131,0.026295000277762267
2017-01-19,0.013950027432390346,,-0.003615837624319374,-0.0009261238439665319,0.02375410179361605,-0.008622907336826992,0.0021773684246563342,0.028879965427090752
2017-01-20,-0.00451146111407703,,0.0033605840612999428,0.002378848899399879,-0.10206217028079229,0.0028272298148097597,-0.0040616595869429825,0.003248032417448771
2017-01-21,0.029463579406780675,,,,,,,
2017-01-22,0.003123784353016916,,,,,,,
2017-01-23,-0.003967041519035664,,,,,,,
2017-01-24,-0.031237062820323513,,0.006543140528962317,0.006956002694040751,-0.06131524101187122,-0.0038757736862718066,0.001895116122396036,0.027904904080671596
2017-01-25,0.00987059326696027,,0.007994052795968681,0.009833779787091136,-0.02376704868415178,-0.010799240583716598,-0.0031939312430584316,0.020825761161980812
